スクショ,投稿文,リプ,いいね,インプ,日時,URL
,"【ご連絡】
スキル0から4ヶ月で100マソ超え
『Threads×楽天アフィリエイト完全攻略マニュアル』
モニターさんを数名募集します🦌✨
▼条件
・読んだ後に愛情たっぷりの感想をくださる方
(スケジュールがタイトで申し訳ないですが、8/6の22時までに送ってくださる方)
・内容を口外しない方
▼応募方法
①このアカウントをフォロー
②この投稿にいいね＆再投稿
③「参加したい！」とコメント
④プー子までDMで
　・運用ジャンル
　・プー子へのメッセージ
を送ってください🦌
※DMはThreadsでもインスタでも構いません🙇‍♀️
モニターさん用のnoteをご準備しています。
(特典や追記文のお渡しはないのでご了承ください)
興味ある方はぜひ気軽に応募してくださいね🫶🏻

【追記】
たくさんのご応募ありがとうございます！！！1件1件大切に文章読ませてもらってます😭大変心苦しいのですが、当選者の方のみに本日中メッセージ返信をさせていただきます。ご理解の程よろしくお願いします🙇‍♀️💓




















",258,308,"11,000",2025/8/5 12:02:00,https://www.threads.com/@pu__ko.sns/post/DM9SA7VTOQK?xmt=AQF0OM37aViRfn2-yAQNxWsKNvPB4MrY3IfvjNumkj9eNQ
,"さすがすぎるううう👏🏻👏🏻
今見たら4万回表示超えてた🥹💓



























",1,14,"1,576",2025/8/5 14:12:00,https://www.threads.com/@pu__ko.sns/post/DM9g7EkzRwR?xmt=AQF0CLfrbYV3jpsYfJcQrgJLFo7QvKZ1kEIwd-07Px9DFw
,"わぁぁぁぁ🥹に、246人も…🥺モニター募集たくさんのご応募ありがとうございます🙇‍♀️全員分のメッセージ、1つ1つ大事に読ませてもらってます！！！子どものために頑張りたいママさんがめちゃくちゃ多くて、絶対みんなを勝たせるぞと気が引き締まりました😭







",0,65,"2,434",2025/8/5 16:39:00,https://www.threads.com/@pu__ko.sns/post/DM9xw18ToTC?xmt=AQF0CLfrbYV3jpsYfJcQrgJLFo7QvKZ1kEIwd-07Px9DFw
,"【大感謝】
250名以上の方からモニター応募をいただき、本当にありがとうございます🙇‍♀️💓ひとつひとつのメッセージを読ませてもらっていますが、みなさんの熱い想いに涙が止まりません…😭
私自身、もともとは「自分を変えたい」という一心でスレッズ運用を始めました。だからこそ、今こうして教える立場に立って、同じように本気で人生を変えようとしている方々と出会えたことが、心の底から嬉しいです！
モニターに当選しなかったとしても、あなたがこの応募の時に書いてくれた“変わりたい”という気持ちは絶対に無駄になりません！！！どうかその熱い想いを忘れずに持ち続けてください🥹
そして今回のnote購入者限定で個別コンサルも予定しています。本気で行動する方をプー子が全力でサポートしていきます🔥モニター応募してくださった皆さん、私と一緒にガチで人生変えていきましょう！！！！！









",6,85,"1,909",2025/8/5 20:40:00,https://www.threads.com/@pu__ko.sns/post/DM-NRv3TDTX?xmt=AQF0HMv0AZuZa7KN8JsuqPHZpNeoCLsmYqA_4JHyB3LV3g
,"本日の研修はモニター選考のためにおやすみします！
また明日からガッツリやっていきましょう🌙





",0,41,"2,143",2025/8/5 21:48:00,https://www.threads.com/@pu__ko.sns/post/DM-VC0rzBpV?xmt=AQF0UMkm7YJfsajcEO-Ib_xMDxxUTOtboHNmaWn0B-IaMQ
,"【モニターご応募ありがとうございました】
Threads×楽天アフィリエイト完全攻略マニュアルのモニター、たくさんのご応募、本当にありがとうございました！🙇‍♀️💓
当選された方にはすでにDMをお送りしております！
本当は全員にお返事したい気持ちなのですが、250通以上来ているため個別でのご連絡ができず申し訳ありません😭全てのメッセージに目を通しております🙂‍↕️
今回はご縁がなかったという方も、今後また募集の機会があればぜひご参加いただけたら嬉しいです！🤍
スキル0から4ヶ月で100マソ作ったノウハウは全てnoteに詰め込みました📓気になる方は8/8(金)20:00〜を楽しみにお待ちください☺️










",18,50,"1,823",2025/8/5 23:32:00,https://www.threads.com/@pu__ko.sns/post/DM-g-GizQFs?xmt=AQF0UMkm7YJfsajcEO-Ib_xMDxxUTOtboHNmaWn0B-IaMQ
,"まじで有益すぎる🥺私もチームシロウとしてやって来たけど、ここまで再現性高く伸ばせてるのもシロウさんのおかげです💓
私のフォロワさんでまだシロウさんフォローしてないよって人は絶対フォローしておいて下さい🙇‍♀️投稿追うだけでも力になりますｯｯｯ！！！

















",10,19,"3,937",2025/8/6 10:34:00,https://www.threads.com/@pu__ko.sns/post/DM_svD7z20W?xmt=AQF0UMkm7YJfsajcEO-Ib_xMDxxUTOtboHNmaWn0B-IaMQ
,"私の研修見てくれて投稿がバズって、1日で4桁収益達成したらしい！！！しかも今月もう5,000円超えてる…🥺💓自分で言うのもなんだけどプー子研修ってホンマに有料級なんだぜ🌝














",0,26,"2,176",2025/8/6 12:51:00,https://www.threads.com/@pu__ko.sns/post/DM_8dSATS4n?xmt=AQF0UMkm7YJfsajcEO-Ib_xMDxxUTOtboHNmaWn0B-IaMQ
,"『楽天アフィの最大の魅力はどこですか？』
↑
間違いなく、、、自分が紹介してないものでもリンク経由で買ってくれたら私の売上になるところー！！！自分が紹介した商品以外でも購入されたら報酬はいるよ💓だからバズ投稿を狙いたいし、クリック数は沢山あればあるほどいい！！！🥺実はわたしも、

今まで1番大きかった成果報酬は楽天トラベル！！！美容垢でホテルのアフィしたことないのに、1件で5,000円くらい入ったよ😚(楽天トラベルは料率1%)
それより、予約されたのは50万のホテルってことよね？…ナニソレ、イキタイ……















",8,28,"2,106",2025/8/6 17:40:00,https://www.threads.com/@pu__ko.sns/post/DNAdfEhz0Ig?xmt=AQF0UMkm7YJfsajcEO-Ib_xMDxxUTOtboHNmaWn0B-IaMQ
,"私の投稿参考にしてくださってもう今月既に6万超🫨🫨🫨note見たら月10は余裕ですね😂








































",0,14,"1,321",2025/8/6 19:54:00,https://www.threads.com/@pu__ko.sns/post/DNAs1ktTrN1?xmt=AQF0UMkm7YJfsajcEO-Ib_xMDxxUTOtboHNmaWn0B-IaMQ
,"プー子🦌｜Threads×楽天アフィ研修10日目
※24時間で消します🤝🏻
昨日はモニター応募ありがとうございました！！！モニターさんからも大好評で早くみんなにnoteを読んでほしいなという気持ちが高まってます🥺明日から頂いた感想も紹介するので迷ってる人はぜひご覧下さい！💓
今日は【フォロワー爆増マル秘テクニック】についてお話していきますｯ！！！長期的に売上を伸ばすならフォロワーさんは増やしたいところです！今日はそのやり方を伝授します⤵︎ ︎

『バズったのに、フォロワーが増えない』
↑
これはよく聞くお悩みです。どんなにいい投稿ができても、「次の行動」を促さなければフォローにはつながりません。バズりそうな投稿や、実際に反応が取れている投稿には、必ずCTA（行動喚起）を入れましょう🙂‍↕️🤍

🌷CTA（Call To Action）は、投稿を見てくれた人に「次に何をしてほしいか」を明確に伝える一言のことです。どんなに良い内容でも、見ている人は「いいね」で満足してスクロールを続けてしまうことがほとんど。そこでCTAを添えることで、「あ、このアカウントをフォローしたほうがいいな」と感じてもらいやすくなります。

🌷バズりそうな投稿とは1時間に1000回表示を超えるような投稿です。既存のフォロワーが多い場合はもっと基準があがります。バズりそうな投稿には必ずCTAを置きましょう！

バズ投稿でどのくらい？って聞かれますが1万表示超えてたらバズだと思ってます🥹

CTAの効果を高めるためには、「ただフォローしてね」だけでは弱く、相手にとってのメリットをしっかり提示することが大切です。以下のポイントを押さえると、フォローされやすいCTAが作れます👇🏻

①フォローで得られる未来を具体的に伝える
例：骨格ストレートさんに似合う最新コーデを知りたい人は@●●●●●●をフォローしといて👯‍♀️
②悩み解決や願望実現を提示する
例：肌荒れ地獄から抜け出してつるすべ肌になりたい人は@●●●●●●をフォローしてね😉
③一言でベネフィットを示す
例：毎日の育児が楽になる裏ワザを知りたい人はフォロー必須🫰🏻
④行動を具体的に指示する
例：今すぐフォローして明日からつるすべ肌ケアを始めよう💓
⑤押しつけずお得感を出す（旅行ジャンル向け）
例：フォローするだけでお得な旅行情報と穴場スポットが毎日お届けしますｯ！✈️

@○○○_○○○とメンションを使うとすぐにプロフィールに飛べるので効果的です！！！伸びた投稿があれば必ず置くように意識してくださいネっ！それだけでフォロー率が格段に上がりますよ〜🙃読んだ人はいいねしてくれたら喜びます🥹🥹

















",10,49,"2,890",2025/8/6 21:59:00,https://www.threads.com/@pu__ko.sns/post/DNA7LNxzlUb?xmt=AQF0e-MQig_qU73ZLo4QmCc89Le5xHza7AgcJ8G92-Md5w
,"スキル0から4ヶ月で100万突破しました。特別なスキルもセンスもありません。インスタ運用も1ヶ月で挫折しちゃうよな飽き性な私でもスレッズはここまで来れた。知識に投資して、行動したら誰でもここまで来れます。本当にやるかやらないか、それだけです🥺

Threads×楽天アフィ完全攻略マニュアルnoteは明日20時に発売です！！！
ここが1番安く買えます👇🏻
https://utage-system.com/line/open/JQJrfFc6MEzv




































",21,149,"9,093",2025/8/7 12:37:00,https://www.threads.com/@pu__ko.sns/post/DNCfl-qzxBF?xmt=AQF0e-MQig_qU73ZLo4QmCc89Le5xHza7AgcJ8G92-Md5w
,"ここだけの話、結構やばいnote書いちゃった自信ある。この1冊で完全にスレッズ×楽天アフィ攻略できるレベル。ライバル達を差し置いてトップ層に食い込めるノウハウ詰め込んでるから、大手様たちからクレームくるかもしれぬ🥺モニターさんからも、これだけで月10はいけそうって感想来てた🥺⤵︎ ︎
































",3,53,"1,874",2025/8/7 21:08:00,https://www.threads.com/@pu__ko.sns/post/DNDaGl_TO4l?xmt=AQF0d8TLwR-qBTjWl0kIp1rYZc5CWE3-bmfynX8GxwqeDA
,"【ご報告です！！】
8/8(金)20時〜
ついに…『Threads×楽天アフィリエイト完全攻略マニュアル』を発売します！！🎉
スキルゼロの私がたった4ヶ月で100マソ超え。その全過程と全ノウハウを、隠さず全部ぶち込みました！！！
✔ 爆売れするアカウントの作り方
✔ 1撃で12マソ作った構成の裏側
✔ 4ヶ月連続20万超えのアカウント運用術
✔ 投稿数を増やさず収益3倍の秘密
✔ 今すぐ使える各種テンプレ
✔ 開始2ヶ月でフォロワー1万人達成の戦略
✔ 図解200枚＋3万文字超えの大ボリューム
✔ バズ投稿をサクサク作れるGPTs2種付き
✔ 購入者限定LINEサポート🫶🏻
初心者さんでもすぐ真似できるように、アカウントの作り方からスレッズ・楽天アフィリエイトの基本までめちゃめちゃ丁寧に解説してます！！！ちなみに…

初月5万作れるロードマップもつけてます😂
何をすればいいか迷う事はゼッタイありません！！！
再現性ガチで高いです！！！😎
もう0→1達成した人も、
もっと高みを目指したい人も、
何度も読み返して使ってほしい『最強の一冊』です💪
－－－－－－－－－－－－－－－－－－－－－－－－
そしてそして今回は…
初回限定でフォロワーさん限定の感謝価格にしました！
📝 定価 19,800円
👉🏻初版10部限定【5,980円】で販売
👉🏻50部まで【6980円】で販売
👉🏻その後は売り切れごとに順次値上げ
「本当にこの価格でいいの？」って言われるけど、コメントやDMで「楽しみにしてます」って言ってくれたみんなに、少しでも恩返ししたくてこの価格にしました🥹💓
8/8(金)20時、販売スタートです！！！⏰
気になる方はこの投稿に「いいね」しておいてね💓









",2,98,"7,048",2025/8/7 21:48:00,https://www.threads.com/@pu__ko.sns/post/DNDeqEsTSY1?xmt=AQF0d8TLwR-qBTjWl0kIp1rYZc5CWE3-bmfynX8GxwqeDA
,"プー子🦌｜Threads×楽天アフィ研修最終日
※ついに明日はnote販売💓
みなさんが『有益すぎます』『楽しみにしてます』と言ってくださるのをモチベにここまで続けられました🥺毎日見て下さったフォロワさん本当にありがとうございます！！🙇‍♀️🤍
今日は大事なマインドの話をしましょう。結局ここが1番なんじゃないでしょうか？ちなみにnoteには書いていません！！24時間限定【最強のマインドセット】をお送りします！！！👇🏻

アカウント設計だの、バズ投稿だの、ファン化だの色々研修してきましたが1番成果を出せる人は『継続』できる人です！！！！【( ◜ᴗ◝ )圧）】
どんなにいい教材を見漁っても、私から添削を受けてもやらないと1円にもならないんです。私も教材を買っては満足するタイプだったので、行動にも移さないことが多々ありました。でもその度に変えられない生活と情けない自分にすごくイライラしていました🥲⤵︎

私がフク業を始めたのは、自分が病気になって毎月8マソ以上も医療費がかかるようになったからです。治療のためにお金を使い、大事な人へのプレゼントすらお金を惜しむようになって、初めてガチで変わろうと思いました。
みなさんは何のためにお金を作りたいですか？自分のため？家族のため？それとも…？🥺

わたしは、何が理由でもいいと思います！変わりたいと思うのに理由も年齢もスキルも関係ないです😌
昨日モニター募集をした際に、「子どものために頑張りたい」という100名以上のママさん達からDMをもらいました。残念ながら全員を選ぶことはできませんでしたが、そのアツい気持ちがあれば絶対勝てると信じています！！！❤️‍🔥

私も超ズボラだし、フルタイムで働いているから、言い訳しようと思えばいくらでもできます😂でも、「変わりたい」って気持ちのほうが強かった。だから、どんなにしんどくても1歩だけでも進もうって決めたんです。
今は自分がアフィするよりも、この経験を活かして「フォロワさんを絶対に勝たせる」ってつもりで発信しています。それくらい本気で向き合っています。

継続できる人って、結局「誰かのために」っていう理由がある人なんです。自分のためでも家族のためでも。“誰かを幸せにしたい”って気持ちは、いちばん強くて、ブレないパワーになります🥹
行動すれば成果が出せるってことを、私は自分の成果で証明してきました！ここまでプー子を追いかけてくれた、あなたも絶対に変われます。あとは、ひたすら継続ですよ！
明日から、いよいよ本番です🔥noteも公開されます。
私が本気で詰め込んだ「全部」を、ぜひ受け取ってください！今日のマインドセットが誰かの背中を押せますように😌
長くなったけど全て読んでくれた、画面の前のあなたが大好きです。プー子🦌
















",9,63,"2,335",2025/8/7 22:35:00,https://www.threads.com/@pu__ko.sns/post/DNDkDF4zdvp?xmt=AQF0IbU17Z6ox3fAKkGAM6VJb2BebWxHI_fXqfRoqfRWmA
,"【リマインド】
スキル0のズボラOLでも4ヶ月で100マソ超えた【Threads × 楽天アフィリエイト 完全攻略マニュアル】は本日20時〜販売です✌🏻ありがたいことに争奪戦になりそうなので、、、みなさんぜひぜひ時間前に待機をお願いします！！！🙇‍♀️🤍
































",17,47,"3,006",2025/8/8 11:54:00,https://www.threads.com/@pu__ko.sns/post/DNE_dFVznQ_?xmt=AQF0j6tle67Ug3bWO0HTCLc1C7lhiDn-IGpwzOrvV6yrYQ
,"一足先にメルママちゃんには読んでもらいました！メルママちゃんも初月30マソ超えの強者です🥺本当に必要なのか迷ってる人は感想読んでみて！！！👇🏻


















",0,16,"1,473",2025/8/8 12:26:00,https://www.threads.com/@pu__ko.sns/post/DNFDMiEzdDS?xmt=AQF0j6tle67Ug3bWO0HTCLc1C7lhiDn-IGpwzOrvV6yrYQ
,"公式LINEでも『楽しみにしてます』『早く買いたい』『寝かしつけ早く終わらせます』の通知が止まらなくて、びっくりしてます🥺🥺🥺皆さん優しすぎます🥺🥺🥺





",8,27,"2,143",2025/8/8 15:04:00,https://www.threads.com/@pu__ko.sns/post/DNFVMzWTaDN?xmt=AQF0j6tle67Ug3bWO0HTCLc1C7lhiDn-IGpwzOrvV6yrYQ
,"『購入するか迷うなぁ』という方向け！！！🥹
モニターさんからの感想①





























",11,22,"1,897",2025/8/8 17:09:00,https://www.threads.com/@pu__ko.sns/post/DNFjj4MzfTJ?xmt=AQF0j6tle67Ug3bWO0HTCLc1C7lhiDn-IGpwzOrvV6yrYQ
,"素敵なフォロワーさんに囲まれて幸せすぎる💓



















",0,9,"1,385",2025/8/8 17:09:00,https://www.threads.com/@pu__ko.sns/post/DNFjf8Ez1Zt?xmt=AQF0j6tle67Ug3bWO0HTCLc1C7lhiDn-IGpwzOrvV6yrYQ
,"【モニターさんからの感想②】
すでにアフィで成果を出されてる方からも、このnoteで初月5万はいけそうと大好評でした🥺💓
























",7,19,"1,911",2025/8/8 19:06:00,https://www.threads.com/@pu__ko.sns/post/DNFw9MuTuOg?xmt=AQF0avsYw3PHcp6uDyxbE6NKg9FVBJDOWTPKUuuR353A0A
,"【販売開始】
スキル0から100万超のノウハウを惜しみなく詰め込んだ、『Threads×楽天アフィリエイト完全攻略マニュアル』販売開始しました！！！💓
✔ 爆売れするアカウントの作り方
✔ 1撃で12マソ作った構成の裏側
✔ 4ヶ月連続20万超えのアカウント運用術
✔ 投稿数を増やさず収益3倍の秘密
✔ 今すぐ使える各種テンプレ
✔ 開始2ヶ月でフォロワー1万人達成の戦略
✔ 図解200枚＋3万文字超えの大ボリューム
✔ バズ投稿をサクサク作れるGPTs2種付き
✔ 購入者限定LINEサポート🫶🏻
初心者さんでもすぐ真似できるように、アカウントの作り方からスレッズ・楽天アフィリエイトの基本までめちゃめちゃ丁寧に解説してます！！！月5万までのロードマップ付きです！！☺️

https://note.com/pu__ko/n/n34d3ac273f6f





























",9,24,"5,987",2025/8/8 20:00:00,https://www.threads.com/@pu__ko.sns/post/DNF3IyZzzvR?xmt=AQF0avsYw3PHcp6uDyxbE6NKg9FVBJDOWTPKUuuR353A0A
,"すみません😭10秒で売り切れました😭





",37,36,"2,904",2025/8/8 20:01:00,https://www.threads.com/@pu__ko.sns/post/DNF3MpZzsMs?xmt=AQF0avsYw3PHcp6uDyxbE6NKg9FVBJDOWTPKUuuR353A0A
,"100部も5分経たずに売り切れました😭
待機してくださった方、すみません🙇‍♀️🙇‍♀️🙇‍♀️





",4,25,"2,167",2025/8/8 20:05:00,https://www.threads.com/@pu__ko.sns/post/DNF3rtKT6c9?xmt=AQF0avsYw3PHcp6uDyxbE6NKg9FVBJDOWTPKUuuR353A0A
,"こちらから購入できます🙇‍♀️


























",2,7,"1,439",2025/8/8 20:11:00,https://www.threads.com/@pu__ko.sns/post/DNF4T-Ez-X6?xmt=AQF0avsYw3PHcp6uDyxbE6NKg9FVBJDOWTPKUuuR353A0A
,"【お知らせ】開始15分で174部完売🥹
Threadsの投稿にnoteリンクが貼れておらずご迷惑おかけしました💦いつも投稿見てくださって、noteまで手に取ってくださってありがとうございます！！！！💓
想像以上に売り切れてしまうのが早くて、購入できなかったという声が多いので、本日中は現在の価格で固定させてもらいます！！！✊🏻明日から売り切れ次第、値上げしてまいります🙇‍♀️
ゆっくり無料部分を見て購入検討されてください🥺🤍
すでにご購入頂いた方、本当に本当にありがとうございます🙇‍♀️🙇‍♀️








",8,41,"1,903",2025/8/8 20:14:00,https://www.threads.com/@pu__ko.sns/post/DNF4u5-ziNR?xmt=AQF0avsYw3PHcp6uDyxbE6NKg9FVBJDOWTPKUuuR353A0A
,"【ご連絡】
『Threads×楽天アフィ完全攻略マニュアル』250部突破しました！！！ご購入ありがとうございます🙇‍♀️💓
0:00まで値段はそのままですので、購入を悩まれてる方は無料部分だけでも読んでみてくださいね💕︎一緒に楽天アフィで勝ちに行きましょうｯｯｯ！！！！！☺️







",2,23,"1,560",2025/8/8 22:25:00,https://www.threads.com/@pu__ko.sns/post/DNGHuGcz_Mz?xmt=AQF0Qyc0FgWO5n78IFWBKEYzHH5RWzaAca4oeP6vS2ecQw
